,GEOIDFQ,median_household_income,owner_occupied_units,renter_occupied_units,median_home_value,state,county,TRACTCE,year,owner_renter_ratio
2564,1400000US48029121701,64321,3379,1300,144000.0,48,029,121701,2019,2.5992307692307692
2565,1400000US48029121119,60109,3834,2334,170100.0,48,029,121119,2019,1.6426735218508997
2566,1400000US48029121120,80171,3822,1361,163800.0,48,029,121120,2019,2.808229243203527
2567,1400000US48029121121,107083,2723,179,229800.0,48,029,121121,2019,15.212290502793296
2568,1400000US48029181003,37832,804,7439,64500.0,48,029,181003,2019,0.1080790428821078
2569,1400000US48029181005,34597,261,3916,127500.0,48,029,181005,2019,0.06664964249233912
2570,1400000US48029181506,45842,1782,2756,166800.0,48,029,181506,2019,0.6465892597968069
2571,1400000US48029181715,60932,4367,2206,122400.0,48,029,181715,2019,1.9796010879419765
2572,1400000US48029181808,83333,968,723,326400.0,48,029,181808,2019,1.338865836791148
2573,1400000US48029182102,122192,8048,584,335100.0,48,029,182102,2019,13.780821917808218
2574,1400000US48029191101,117443,1784,299,328000.0,48,029,191101,2019,5.966555183946488
2575,1400000US48029191406,125801,5342,1083,353600.0,48,029,191406,2019,4.932594644506002
2576,1400000US48029191408,33281,110,2446,212500.0,48,029,191408,2019,0.044971381847914965
2577,1400000US48029191409,42898,1780,5407,235000.0,48,029,191409,2019,0.3292028851488811
2578,1400000US48029191201,68516,2756,717,191200.0,48,029,191201,2019,3.8437935843793585
2579,1400000US48029191202,49821,3280,2067,190700.0,48,029,191202,2019,1.586840832123851
2580,1400000US48029190604,38852,2719,2082,85900.0,48,029,190604,2019,1.3059558117195005
2581,1400000US48029191303,60577,1149,635,215200.0,48,029,191303,2019,1.8094488188976379
2582,1400000US48029191304,28287,588,1935,173600.0,48,029,191304,2019,0.30387596899224806
2583,1400000US48029191410,41331,483,4869,178900.0,48,029,191410,2019,0.09919901417128774
2584,1400000US48029160600,35105,2727,2548,59000.0,48,029,160600,2019,1.0702511773940346
2585,1400000US48029141900,63329,4011,499,165000.0,48,029,141900,2019,8.03807615230461
2586,1400000US48029121116,52592,2986,2413,225000.0,48,029,121116,2019,1.2374637380853708
2587,1400000US48029121118,66321,3533,2712,260600.0,48,029,121118,2019,1.3027286135693215
2588,1400000US48029121203,43604,1724,3003,87800.0,48,029,121203,2019,0.5740925740925741
2589,1400000US48029121205,41029,1652,2975,102300.0,48,029,121205,2019,0.5552941176470588
2590,1400000US48029121206,53344,4854,3851,136200.0,48,029,121206,2019,1.2604518306933263
2591,1400000US48029121402,55051,5164,2336,124000.0,48,029,121402,2019,2.210616438356164
2592,1400000US48029121803,58903,3852,1128,128400.0,48,029,121803,2019,3.4148936170212765
2593,1400000US48029121804,50938,3027,4190,132500.0,48,029,121804,2019,0.7224343675417662
2594,1400000US48029130800,26679,1989,4059,72600.0,48,029,130800,2019,0.49002217294900224
2595,1400000US48029131100,38800,1248,1403,65700.0,48,029,131100,2019,0.8895224518888097
2596,1400000US48029120300,141048,6276,2012,627500.0,48,029,120300,2019,3.1192842942345926
2597,1400000US48029120501,45293,5257,4648,110800.0,48,029,120501,2019,1.1310240963855422
2598,1400000US48029121115,79743,4546,1191,218000.0,48,029,121115,2019,3.8169605373635602
2599,1400000US48029121117,70164,2762,1831,203800.0,48,029,121117,2019,1.5084653194975424
2600,1400000US48029130200,35292,1042,581,69700.0,48,029,130200,2019,1.793459552495697
2601,1400000US48029141000,31233,1709,1822,88000.0,48,029,141000,2019,0.937980241492865
2602,1400000US48029151600,43636,5160,3436,88600.0,48,029,151600,2019,1.5017462165308497
2603,1400000US48029151700,52349,5604,1896,89200.0,48,029,151700,2019,2.9556962025316458
2604,1400000US48029160701,36292,2680,1151,64100.0,48,029,160701,2019,2.3284100781928756
2605,1400000US48029171801,43345,3807,2230,98100.0,48,029,171801,2019,1.7071748878923767
2606,1400000US48029180201,37117,1975,3311,92400.0,48,029,180201,2019,0.5964965267290848
2607,1400000US48029181200,82266,4763,572,221500.0,48,029,181200,2019,8.326923076923077
2608,1400000US48029181301,57109,1199,3337,235400.0,48,029,181301,2019,0.3593047647587654
2609,1400000US48029181402,39635,187,2185,138200.0,48,029,181402,2019,0.08558352402745996
2610,1400000US48029131506,55610,2892,967,125200.0,48,029,131506,2019,2.9906928645294726
2611,1400000US48029131507,46382,3712,2614,77200.0,48,029,131507,2019,1.4200459066564652
2612,1400000US48029131608,66406,3327,2601,192700.0,48,029,131608,2019,1.2791234140715109
2613,1400000US48029131609,77913,5664,1045,144500.0,48,029,131609,2019,5.4200956937799045
2614,1400000US48029131610,69531,2929,2100,119500.0,48,029,131610,2019,1.3947619047619049
2615,1400000US48029131611,67031,802,71,167700.0,48,029,131611,2019,11.295774647887324
2616,1400000US48029131612,71950,1436,504,161900.0,48,029,131612,2019,2.8492063492063493
2617,1400000US48029131613,61738,3245,821,158300.0,48,029,131613,2019,3.9524969549330087
2618,1400000US48029191411,62959,1873,2703,304000.0,48,029,191411,2019,0.6929337772844987
2619,1400000US48029191412,183529,2396,51,450000.0,48,029,191412,2019,46.98039215686274
2620,1400000US48029191413,74861,3843,2693,271800.0,48,029,191413,2019,1.4270330486446343
2621,1400000US48029191503,91324,4225,1249,249900.0,48,029,191503,2019,3.3827061649319456
2622,1400000US48029191504,215083,2551,32,672800.0,48,029,191504,2019,79.71875
2623,1400000US48029191505,147750,2344,148,380000.0,48,029,191505,2019,15.837837837837839
2624,1400000US48029191506,81656,3992,2553,333700.0,48,029,191506,2019,1.563650607128868
2625,1400000US48029191701,113750,1371,39,352500.0,48,029,191701,2019,35.15384615384615
2626,1400000US48029191806,145579,7459,1025,454400.0,48,029,191806,2019,7.277073170731708
2627,1400000US48029191807,76944,4355,3181,528300.0,48,029,191807,2019,1.3690663313423452
2628,1400000US48029191808,97027,3321,1294,374200.0,48,029,191808,2019,2.5664605873261204
2629,1400000US48029191809,113000,6022,944,350100.0,48,029,191809,2019,6.379237288135593
2630,1400000US48029191810,93784,2931,1344,372700.0,48,029,191810,2019,2.1808035714285716
2631,1400000US48029191811,118393,3869,582,347700.0,48,029,191811,2019,6.647766323024055
2632,1400000US48029191702,92372,4331,3086,311500.0,48,029,191702,2019,1.4034348671419312
2633,1400000US48029191812,145556,3919,284,368600.0,48,029,191812,2019,13.799295774647888
2634,1400000US48029191813,103810,6098,1216,261500.0,48,029,191813,2019,5.014802631578948
2635,1400000US48029191814,97639,3750,433,263100.0,48,029,191814,2019,8.660508083140877
2636,1400000US48029191815,84286,3563,1187,318400.0,48,029,191815,2019,3.0016849199663014
2637,1400000US48029161000,31281,1743,2353,66300.0,48,029,161000,2019,0.7407564810879728
2638,1400000US48029161501,37788,3404,4832,90500.0,48,029,161501,2019,0.7044701986754967
2639,1400000US48029162001,49091,1567,550,97300.0,48,029,162001,2019,2.849090909090909
2640,1400000US48029170102,30156,2181,1326,61000.0,48,029,170102,2019,1.6447963800904977
2641,1400000US48029171100,26149,2979,745,63000.0,48,029,171100,2019,3.998657718120805
2642,1400000US48029190800,148750,1554,278,736700.0,48,029,190800,2019,5.589928057553957
2643,1400000US48029190901,39583,2451,3720,159700.0,48,029,190901,2019,0.6588709677419354
2644,1400000US48029150900,41143,5198,1758,85600.0,48,029,150900,2019,2.956769055745165
2645,1400000US48029191816,76250,1457,1235,424000.0,48,029,191816,2019,1.179757085020243
2646,1400000US48029191817,98311,7990,4666,288300.0,48,029,191817,2019,1.7123874839262752
2647,1400000US48029191900,32255,2562,2076,166200.0,48,029,191900,2019,1.2341040462427746
2648,1400000US48029192000,37500,1558,2518,363600.0,48,029,192000,2019,0.6187450357426529
2649,1400000US48029192100,73194,1551,739,378400.0,48,029,192100,2019,2.098782138024357
2650,1400000US48029192200,41623,333,2398,89300.0,48,029,192200,2019,0.13886572143452877
2651,1400000US48029192300,79113,3383,2281,344800.0,48,029,192300,2019,1.4831214379658044
2652,1400000US48029980001,-666666666,0,0,,48,029,980001,2019,
2653,1400000US48029980002,-666666666,0,0,,48,029,980002,2019,
2654,1400000US48029980003,59722,0,627,,48,029,980003,2019,0.0
2655,1400000US48029980004,-666666666,0,0,,48,029,980004,2019,
2656,1400000US48029980005,-666666666,0,0,,48,029,980005,2019,
2657,1400000US48029121122,95030,5296,669,196100.0,48,029,121122,2019,7.916292974588939
2658,1400000US48029121605,57450,1510,517,124000.0,48,029,121605,2019,2.920696324951644
2659,1400000US48029121606,55321,2383,2632,114300.0,48,029,121606,2019,0.9053951367781155
2660,1400000US48029121702,69684,5029,2843,216000.0,48,029,121702,2019,1.7689060851213507
2661,1400000US48029121808,81310,2572,644,161400.0,48,029,121808,2019,3.9937888198757765
2662,1400000US48029121809,74828,4098,969,161400.0,48,029,121809,2019,4.2291021671826625
2663,1400000US48029121810,87409,3786,1105,194600.0,48,029,121810,2019,3.4262443438914025
2664,1400000US48029121811,80815,4228,1388,191700.0,48,029,121811,2019,3.0461095100864553
2665,1400000US48029121812,66613,5158,1695,177800.0,48,029,121812,2019,3.0430678466076695
2666,1400000US48029121813,73125,1297,432,144200.0,48,029,121813,2019,3.002314814814815
2667,1400000US48029121903,87857,4972,911,255000.0,48,029,121903,2019,5.457738748627881
2668,1400000US48029121904,114421,2847,329,255900.0,48,029,121904,2019,8.653495440729483
2669,1400000US48029121905,85543,3725,1713,423600.0,48,029,121905,2019,2.1745475773496787
2670,1400000US48029121906,86056,3532,1913,253100.0,48,029,121906,2019,1.8463146889702038
2671,1400000US48029180702,37899,1931,4961,156600.0,48,029,180702,2019,0.3892360411207418
2672,1400000US48029180901,48560,4030,1860,109600.0,48,029,180901,2019,2.1666666666666665
2673,1400000US48029181303,32149,377,3796,213100.0,48,029,181303,2019,0.09931506849315068
2674,1400000US48029181504,47127,1887,5043,163600.0,48,029,181504,2019,0.37418203450327187
2675,1400000US48029181601,44703,2068,1400,124700.0,48,029,181601,2019,1.477142857142857
2676,1400000US48029171200,28284,2738,1327,68000.0,48,029,171200,2019,2.063300678221552
2677,1400000US48029141800,46452,3178,697,105100.0,48,029,141800,2019,4.559540889526542
2678,1400000US48029171912,82670,6613,1321,171000.0,48,029,171912,2019,5.006056018168055
2679,1400000US48029181712,80000,3846,490,173700.0,48,029,181712,2019,7.848979591836735
2680,1400000US48029181602,42159,3033,2965,126500.0,48,029,181602,2019,1.0229342327150084
2681,1400000US48029121505,58750,3569,1281,106300.0,48,029,121505,2019,2.786104605776737
2682,1400000US48029140300,24865,2146,1444,92400.0,48,029,140300,2019,1.4861495844875345
2683,1400000US48029152000,40625,960,1888,139000.0,48,029,152000,2019,0.5084745762711864
2684,1400000US48029170101,34375,2665,1216,68600.0,48,029,170101,2019,2.1916118421052633
2685,1400000US48029171802,31792,3582,2805,88000.0,48,029,171802,2019,1.277005347593583
2686,1400000US48029980100,48125,0,385,,48,029,980100,2019,0.0
2687,1400000US48029181713,62792,5216,2960,159100.0,48,029,181713,2019,1.7621621621621621
2688,1400000US48029181505,68875,3641,1301,158500.0,48,029,181505,2019,2.798616448885473
2689,1400000US48029140800,43299,3248,1866,79000.0,48,029,140800,2019,1.7406216505894962
2690,1400000US48029150502,37529,2138,1451,70900.0,48,029,150502,2019,1.4734665747760165
2691,1400000US48029150700,37155,4247,3113,82500.0,48,029,150700,2019,1.364278830709926
2692,1400000US48029160100,29345,3480,3675,57100.0,48,029,160100,2019,0.9469387755102041
2693,1400000US48029170500,32875,3233,1323,88600.0,48,029,170500,2019,2.4436885865457296
2694,1400000US48029180504,37738,2779,2089,89100.0,48,029,180504,2019,1.3303015797032072
2695,1400000US48029120502,35596,2861,2466,88600.0,48,029,120502,2019,1.1601784266017843
2696,1400000US48029120701,51633,2242,3983,245900.0,48,029,120701,2019,0.5628922922420286
2697,1400000US48029121504,59202,4550,1897,171100.0,48,029,121504,2019,2.3985239852398523
2698,1400000US48029150300,42500,3110,1519,73800.0,48,029,150300,2019,2.0473996050032914
2699,1400000US48029160200,33175,2843,479,82500.0,48,029,160200,2019,5.935281837160751
2700,1400000US48029151500,40662,2003,615,73900.0,48,029,151500,2019,3.256910569105691
2701,1400000US48029160300,29596,3791,1680,77800.0,48,029,160300,2019,2.2565476190476192
2702,1400000US48029161200,39695,2046,893,93700.0,48,029,161200,2019,2.2911534154535276
2703,1400000US48029161302,47952,3293,2819,87500.0,48,029,161302,2019,1.16814473217453
2704,1400000US48029170300,26797,3794,2195,53200.0,48,029,170300,2019,1.7284738041002279
2705,1400000US48029170402,34264,3733,1656,64500.0,48,029,170402,2019,2.2542270531400965
2706,1400000US48029170600,50588,2727,1742,83100.0,48,029,170600,2019,1.5654420206659012
2707,1400000US48029170700,43448,2988,2064,58000.0,48,029,170700,2019,1.447674418604651
2708,1400000US48029121204,38651,1591,6198,129100.0,48,029,121204,2019,0.25669570829299776
2709,1400000US48029121508,48167,2504,2028,102400.0,48,029,121508,2019,1.2347140039447733
2710,1400000US48029121601,45250,1680,3977,127000.0,48,029,121601,2019,0.4224289665577068
2711,1400000US48029121802,58467,6240,2216,143900.0,48,029,121802,2019,2.815884476534296
2712,1400000US48029130300,34449,1681,1679,67300.0,48,029,130300,2019,1.0011911852293032
2713,1400000US48029130700,19754,749,1883,64300.0,48,029,130700,2019,0.39776951672862454
2714,1400000US48029130900,30123,2073,3165,75100.0,48,029,130900,2019,0.6549763033175355
2715,1400000US48029131000,26228,3026,1991,78100.0,48,029,131000,2019,1.5198392767453541
2716,1400000US48029140500,45938,3249,975,93700.0,48,029,140500,2019,3.332307692307692
2717,1400000US48029131614,71875,2797,1212,151100.0,48,029,131614,2019,2.307755775577558
2718,1400000US48029131615,64388,5076,2367,140100.0,48,029,131615,2019,2.1444866920152093
2719,1400000US48029131801,84750,1972,144,255200.0,48,029,131801,2019,13.694444444444445
2720,1400000US48029131802,67075,3785,542,166200.0,48,029,131802,2019,6.983394833948339
2721,1400000US48029171402,40960,4339,2262,84000.0,48,029,171402,2019,1.9182139699381078
2722,1400000US48029171401,46250,3023,1963,93600.0,48,029,171401,2019,1.5399898115129904
2723,1400000US48029171501,35194,1644,893,68800.0,48,029,171501,2019,1.8409854423292273
2724,1400000US48029171502,28705,3325,1695,62900.0,48,029,171502,2019,1.9616519174041298
2725,1400000US48029171601,35077,2405,2007,77800.0,48,029,171601,2019,1.1983059292476332
2726,1400000US48029171602,26820,1997,2593,68700.0,48,029,171602,2019,0.7701504049363671
2727,1400000US48029171913,43550,4297,2012,105100.0,48,029,171913,2019,2.1356858846918487
2728,1400000US48029171914,77528,4759,1136,134600.0,48,029,171914,2019,4.189260563380282
2729,1400000US48029171915,63977,1700,617,138300.0,48,029,171915,2019,2.755267423014587
2730,1400000US48029171916,82446,7582,1517,169700.0,48,029,171916,2019,4.998022412656559
2731,1400000US48029171917,84922,8091,2037,170700.0,48,029,171917,2019,3.972017673048601
2732,1400000US48029171918,62469,3289,2862,180800.0,48,029,171918,2019,1.1491963661774982
2733,1400000US48029171919,68607,4211,1122,156200.0,48,029,171919,2019,3.7531194295900177
2734,1400000US48029171920,57917,6232,3170,126800.0,48,029,171920,2019,1.9659305993690852
2735,1400000US48029171921,65238,3384,1204,111500.0,48,029,171921,2019,2.8106312292358804
2736,1400000US48029171922,76569,3044,461,140900.0,48,029,171922,2019,6.603036876355748
2737,1400000US48029171923,65336,6861,3395,157600.0,48,029,171923,2019,2.0209131075110456
2738,1400000US48029171924,71912,3330,4526,275600.0,48,029,171924,2019,0.7357490057445868
2739,1400000US48029171925,67811,6450,3770,177000.0,48,029,171925,2019,1.7108753315649867
2740,1400000US48029172003,92827,3832,1363,192200.0,48,029,172003,2019,2.8114453411592075
2741,1400000US48029172004,99235,6786,794,281500.0,48,029,172004,2019,8.546599496221662
2742,1400000US48029172005,90781,6505,2555,274200.0,48,029,172005,2019,2.5459882583170255
2743,1400000US48029172006,100909,8589,1105,238800.0,48,029,172006,2019,7.772850678733032
2744,1400000US48029172007,111094,9242,1826,237000.0,48,029,172007,2019,5.061336254107339
2745,1400000US48029180101,50648,3541,1703,156400.0,48,029,180101,2019,2.079271873165003
2746,1400000US48029181403,55697,906,6123,139100.0,48,029,181403,2019,0.14796668299853014
2747,1400000US48029181722,91250,3900,1259,176800.0,48,029,181722,2019,3.097696584590945
2748,1400000US48029180102,68056,1339,535,175800.0,48,029,180102,2019,2.502803738317757
2749,1400000US48029180603,59583,706,1680,142400.0,48,029,180603,2019,0.42023809523809524
2750,1400000US48029180604,46822,3313,3464,145700.0,48,029,180604,2019,0.9564087759815243
2751,1400000US48029181404,60500,323,5317,155400.0,48,029,181404,2019,0.0607485424111341
2752,1400000US48029181720,120104,4543,523,218800.0,48,029,181720,2019,8.68642447418738
2753,1400000US48029181721,106307,3005,966,182900.0,48,029,181721,2019,3.110766045548654
2754,1400000US48029181723,69912,3666,1246,143400.0,48,029,181723,2019,2.942215088282504
2755,1400000US48029181724,109545,4893,533,218600.0,48,029,181724,2019,9.180112570356473
2756,1400000US48029181725,46161,1521,3524,129300.0,48,029,181725,2019,0.43161180476730987
2757,1400000US48029181726,89375,8321,2062,196300.0,48,029,181726,2019,4.035402521823472
2758,1400000US48029190700,48237,1728,1368,148100.0,48,029,190700,2019,1.263157894736842
2759,1400000US48029190902,71689,2849,1608,143400.0,48,029,190902,2019,1.7717661691542288
2760,1400000US48029181001,48750,1919,1391,143300.0,48,029,181001,2019,1.3795830337886412
2761,1400000US48029181004,43205,408,4896,240600.0,48,029,181004,2019,0.08333333333333333
2762,1400000US48029182103,124241,3521,299,429300.0,48,029,182103,2019,11.775919732441471
2763,1400000US48029190100,38523,1528,1744,107800.0,48,029,190100,2019,0.8761467889908257
